s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps3
50.8759568000,89670.5190763000,43149.6716955000,2.0258280536,-0.0227379000,9.6940000000,0.0000000000
49.8783890000,89669.6091295000,43149.2238432000,2.0232998536,0.0202517000,9.6940000000,0.0000000000
48.8808212000,89668.6743169000,43148.7841334000,1.9980448536,0.0174920000,9.6940000000,0.0000000000
47.8832535000,89667.8002322000,43148.3919434000,1.9895206536,0.0019309000,9.6940000000,0.0000000000
46.8856857000,89666.8623090000,43147.9734512000,1.9932497536,-0.0087560000,9.6940000000,0.0000000000
45.8881179000,89665.8999728000,43147.5334228000,2.0078966536,-0.0191359000,9.6940000000,0.0000000000
44.8905501000,89664.9189851000,43147.0615669000,2.0311139536,-0.0237484000,9.6940000000,0.0000000000
43.8929823000,89663.9952495000,43146.5876864000,2.0601682536,-0.0336975000,9.6940000000,0.0000000000
42.8954146000,89663.1738971000,43146.1304051000,2.1010505536,-0.0573420000,9.6940000000,0.0000000000
41.8978468000,89662.3050502000,43145.5770925000,2.1778587536,-0.0750878000,9.2296534000,4.4042790000
40.9002790000,89661.5206323000,43145.0007281000,2.2149227536,0.0257232000,8.6785172000,4.9469532000
39.9027112000,89660.7857109000,43144.4858802000,2.1476831536,0.0212438000,8.0841599000,4.9936548000
38.9051434000,89659.9771630000,43143.9266809000,2.2377544536,-0.1818992000,8.1222295000,-0.3092372000
37.9075757000,89659.2641311000,43143.2385024000,2.4349095536,-0.1648229000,8.1601215000,-0.3092372000
36.9100079000,89658.6724139000,43142.4364027000,2.5687182536,-0.1133676000,8.3219602000,-1.3369712000
35.9124401000,89658.1617924000,43141.5395406000,2.6772701536,-0.0991260000,8.8419443000,-4.4733592000
34.9148723000,89657.7672721000,43140.6586112000,2.7586354536,-0.0673872000,9.3483221000,-4.6168024000
33.9173045000,89657.4174513000,43139.7160601000,2.8076290536,-0.0308994000,9.6940000000,-3.2992797000
32.9197368000,89657.1031618000,43138.7769927000,2.8275818536,-0.0181038000,9.6940000000,0.0000000000
31.9221690000,89656.8104193000,43137.8457182000,2.8470659536,-0.0217671000,9.6940000000,0.0000000000
30.9246012000,89656.5245327000,43136.8616341000,2.8713167536,-0.0256002000,9.6940000000,0.0000000000
29.9270334000,89656.2644533000,43135.8708762000,2.8979650536,-0.0223641000,9.6940000000,0.0000000000
28.9294656000,89656.0322154000,43134.8978887000,2.9148320536,-0.0116299000,9.6940000000,0.0000000000
27.9318979000,89655.8107976000,43133.9196394000,2.9215215536,-0.0017286000,9.6940000000,0.0000000000
26.9343301000,89655.5916249000,43132.9436702000,2.9180811536,0.0091606000,9.6940000000,0.0000000000
25.9367623000,89655.3551657000,43131.9376587000,2.9006366536,0.0251939000,9.6940000000,0.0000000000
24.9391945000,89655.1023440000,43130.9740409000,2.8660828536,0.0450986000,9.6940000000,0.0000000000
23.9416267000,89654.8176007000,43130.0567728000,2.8110097536,0.0694569000,9.6940000000,0.0000000000
22.9440590000,89654.4278769000,43129.0448590000,2.7371983536,0.0680126000,9.6940000000,0.0000000000
21.9464912000,89654.0141350000,43128.1625232000,2.6675137536,0.0777470000,9.5737045000,1.1617349000
20.9489234000,89653.5246496000,43127.3008560000,2.5802764536,0.0872602000,9.1064256000,4.3750560000
19.9513556000,89652.9888451000,43126.5040676000,2.5361644536,-0.0193904000,8.5460994000,4.9576446000
18.9537878000,89652.4650087000,43125.7348261000,2.5251301536,0.1074208000,7.9522898000,4.9103941000
17.9562200000,89651.8055694000,43124.9447222000,2.3528014536,0.1879819000,7.9897383000,-0.2992309000
16.9586523000,89651.0873161000,43124.3368942000,2.1995496536,0.1476086000,8.0270122000,-0.2992309000
15.9610845000,89650.1967323000,43123.7871021000,2.0486432536,0.1446402000,8.2962856000,-2.2030731000
14.9635167000,89649.2880933000,43123.3942476000,1.9126441536,0.1268886000,8.5762120000,-2.3672864000
13.9659489000,89648.3248392000,43123.1165931000,1.7921939536,0.1150673000,8.9196768000,-3.0119367000
12.9683811000,89647.3281773000,43122.9515973000,1.6784180536,0.1084031000,9.2579942000,-3.0824089000
11.9708134000,89646.3357712000,43122.8960480000,1.5771319536,0.0955963000,9.5872992000,-3.1104901000
10.9732456000,89645.3358310000,43122.9356731000,1.4870608536,0.0847314000,9.6940000000,-1.0311727000
9.9756778000,89644.3455667000,43123.0596181000,1.4069343536,0.0760324000,9.6940000000,0.0000000000
8.9781100000,89643.3683048000,43123.2581585000,1.3351164536,0.0680841000,9.6940000000,0.0000000000
7.9805422000,89642.4050943000,43123.5231404000,1.2707491536,0.0608858000,9.6940000000,0.0000000000
6.9829745000,89641.4610112000,43123.8455213000,1.2140808536,0.0527257000,9.6940000000,0.0000000000
5.9854067000,89640.5351826000,43124.2171185000,1.1654650536,0.0447762000,9.6940000000,0.0000000000
4.9878389000,89639.6267404000,43124.6297811000,1.1246438536,0.0370101000,9.6940000000,0.0000000000
3.9902711000,89638.7338063000,43125.0758593000,1.0916797536,0.0290214000,9.6940000000,0.0000000000
2.9927033000,89637.8553256000,43125.5469708000,1.0667501536,0.0209908000,9.6940000000,0.0000000000
1.9951356000,89636.9952726000,43126.0317822000,1.0490864536,0.0155227000,9.6940000000,0.0000000000
0.9975678000,89636.1391502000,43126.5318103000,1.0360739536,0.0106759000,9.6940000000,0.0000000000
